,domain,dt_str,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
437,ximalaya.com,20190411,0,0,0,0,0,0,0,0,0,0,2458,2830,5004,5284,2721,2768,2679,3003,3357,3366,3240,2990,3572,4724
438,sina.com.cn,20190411,0,0,0,0,0,0,0,0,0,0,10774,9465,7685,8660,11304,10401,10596,9320,6403,7199,6837,7676,5673,4956
439,godaddy.com,20190411,0,0,0,0,0,0,0,0,0,0,298,218,165,144,212,256,270,203,206,243,257,265,216,186
440,lenovo.com.cn,20190411,0,0,0,0,0,0,0,0,0,0,963,827,635,532,1159,777,906,957,1019,1011,902,1058,1212,1003
441,ftchinese.com,20190411,0,0,0,0,0,0,0,0,0,0,3825,4497,2935,3151,2963,3124,3887,4910,3978,4174,3294,3180,2792,3136
442,zhihu.com,20190411,0,0,0,0,0,0,0,0,0,0,3677,3402,2473,2202,2780,3168,3129,4083,2600,2795,3007,2931,2546,3995
443,xiaomi.com,20190411,0,0,0,0,0,0,0,0,0,0,21354,20596,20041,19485,20480,23061,24726,22228,23250,30758,22689,19931,20577,19775
444,renren.com,20180411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
445,samsung.com.cn,20180411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
446,vmall.com,20190411,0,0,0,0,0,0,0,0,0,0,91,78,20,20,20,132,119,109,23,103,105,117,88,85
447,softonic.com,20190411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
448,eol.cn,20180411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
449,mozilla.org,20180411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
450,zongheng.com,20190411,0,0,0,0,0,0,0,0,0,0,8,139,8,73,10,55,43,25,41,37,25,36,62,185
451,qingting.fm,20190411,0,0,0,0,0,0,0,0,0,0,478,357,422,719,405,256,252,704,475,366,261,430,389,645
452,icourse163.org,20180411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
453,ithome.com,20190411,0,0,0,0,0,0,0,0,0,0,509,435,315,386,471,612,873,890,731,345,506,386,540,497
454,hp.com,20180411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
455,xiami.com,20190411,0,0,0,0,0,0,0,0,0,0,629,475,614,504,1329,1170,876,566,357,734,852,873,560,1029
456,icourse163.org,20190411,0,0,0,0,0,0,0,0,0,0,249,179,204,127,407,306,144,137,322,464,155,46,70,139
457,smartisan.com,20190411,0,0,0,0,0,0,0,0,0,0,586,927,352,380,463,543,465,414,401,442,297,369,346,352
458,ctrip.com,20190411,0,0,0,0,0,0,0,0,0,0,311,149,143,196,244,289,111,108,74,96,143,103,199,207
459,douban.com,20190411,0,0,0,0,0,0,0,0,0,0,51,44,31,42,46,48,47,55,46,49,48,31,50,66
460,addthis.com,20190411,0,0,0,0,0,0,0,0,0,0,87,137,195,211,212,137,151,96,85,134,304,162,81,93
461,ups.com,20190411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0
462,qiniu.com,20190411,0,0,0,0,0,0,0,0,0,0,989,985,1025,1012,597,692,934,955,1317,684,1007,834,658,845
463,chaoxing.com,20190411,0,0,0,0,0,0,0,0,0,0,488,350,174,215,435,485,480,332,205,602,509,198,347,544
464,hexun.com,20190411,0,0,0,0,0,0,0,0,0,0,138,416,89,70,119,142,342,259,99,179,97,103,266,56
465,myfitnesspal.com,20190411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
466,shanbay.com,20190411,0,0,0,0,0,0,0,0,0,0,0,3,0,4,6,1,3,0,2,2,2,0,1,0
467,jquery.com,20190411,0,0,0,0,0,0,0,0,0,0,38,16,8,21,28,40,32,30,25,14,35,43,16,19
468,smugmug.com,20190411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
469,linkshrink.net,20190411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,73,14
470,zdic.net,20190411,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,2,17,15,4,0,0,58,0,4
471,dianping.com,20180411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
472,protect-your-privacy.net,20190411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
473,mit.edu,20180411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
474,mozilla.org,20190411,0,0,0,0,0,0,0,0,0,0,33,23,16,23,23,16,17,16,18,18,18,10,13,15
475,bootcss.com,20190411,0,0,0,0,0,0,0,0,0,0,16,41,23,22,32,40,38,23,15,31,17,23,8,23
476,miui.com,20190411,0,0,0,0,0,0,0,0,0,0,8734,10271,9553,8307,7774,11128,9142,11045,12304,9955,7954,7783,9190,9590
477,jd.com,20190411,0,0,0,0,0,0,0,0,0,0,1993,2395,2172,2564,2547,4425,2562,2950,2387,2156,2507,2656,3467,4570
478,cnki.net,20190411,0,0,0,0,0,0,0,0,0,0,19778,17852,7654,9375,17652,26194,27001,17561,11906,18944,21806,21989,16371,13158
479,yy.com,20190411,0,0,0,0,0,0,0,0,0,0,1084,1739,2259,1821,2154,2153,2007,2656,3734,7555,6505,7113,6249,5179
480,uc.cn,20190411,0,0,0,0,0,0,0,0,0,0,5170,5437,6364,6895,5960,5224,4723,5503,6699,5892,5538,5047,5301,6947
481,gmw.cn,20190411,0,0,0,0,0,0,0,0,0,0,1529,1373,1437,1587,1541,1810,1230,1802,1629,1826,1756,1642,1729,1781
482,msn.com,20190411,0,0,0,0,0,0,0,0,0,0,1296,1108,981,1188,1265,1465,1231,1315,1160,1375,1391,1404,1224,996
483,qy.net,20190411,0,0,0,0,0,0,0,0,0,0,22596,23880,35827,29859,27144,27447,27895,33636,39131,40050,36765,40351,47306,54628
484,kuwo.cn,20190411,0,0,0,0,0,0,0,0,0,0,4142,4384,3406,3442,4932,9409,8462,4583,4113,6473,6952,7065,5017,3424
485,runoob.com,20190411,0,0,0,0,0,0,0,0,0,0,499,475,150,252,555,486,717,493,266,640,499,571,730,425
486,pptv.com,20190411,0,0,0,0,0,0,0,0,0,0,1111,1233,1271,1256,823,985,806,1192,1338,1619,1489,1316,1301,1470
487,mi.com,20190411,0,0,0,0,0,0,0,0,0,0,1882,1424,986,685,1864,1487,1399,1332,1791,1750,2650,2822,1356,588
488,mafengwo.cn,20190411,0,0,0,0,0,0,0,0,0,0,517,352,231,242,609,622,357,134,256,114,142,126,187,109
489,huya.com,20190411,0,0,0,0,0,0,0,0,0,0,15630,27338,48691,40443,32883,29624,38321,48684,62539,76427,75001,81369,103721,142438
490,oppo.com,20190411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,0
491,mob.com,20190411,0,0,0,0,0,0,0,0,0,0,4283,4557,4641,4824,4190,4705,4519,4770,4911,5471,5377,4898,4891,5248
492,so.com,20190411,0,0,0,0,0,0,0,0,0,0,1077,727,349,551,929,820,848,671,499,524,631,618,602,346
493,wps.cn,20190411,0,0,0,0,0,0,0,0,0,0,56688,50460,48802,44755,51651,58851,50889,51634,58244,66892,64183,76114,67447,52371
494,163.com,20190411,0,0,0,0,0,0,0,0,0,0,20085,20645,19964,23107,21233,24756,23714,27522,27441,32106,30836,32465,30787,27623
495,youth.cn,20190411,0,0,0,0,0,0,0,0,0,0,2976,3121,2654,3193,2940,3180,2857,3512,3026,3376,3280,3354,3300,3582
496,hp.com,20190411,0,0,0,0,0,0,0,0,0,0,104,183,426,186,202,505,1027,698,362,693,241,434,266,43
497,csdn.net,20190411,0,0,0,0,0,0,0,0,0,0,100,104,132,49,89,120,144,140,73,93,157,306,137,1849
498,1688.com,20190411,0,0,0,0,0,0,0,0,0,0,119,83,66,75,107,157,103,104,74,81,82,100,87,72
499,jianshu.com,20190411,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0
500,yhd.com,20190411,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,2,0,0,3,2,1,0,0,4
501,4chan.org,20190411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0
502,monster.com,20190411,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
503,amazon.fr,20190411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
504,xfinity.com,20190411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
505,kissanime.ru,20190411,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
506,soso.com,20190411,0,0,0,0,0,0,0,0,0,0,43,44,17,18,35,22,50,34,37,55,59,79,46,51
507,126.com,20190411,0,0,0,0,0,0,0,0,0,0,103,87,56,62,114,117,168,86,117,126,140,171,149,121
508,ele.me,20190411,0,0,0,0,0,0,0,0,0,0,1196,2075,881,174,123,164,698,1286,1320,996,423,466,120,269
509,google.ca,20190411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
510,spotify.com,20190411,0,0,0,0,0,0,0,0,0,0,3,6,5,7,8,7,1,4,11,7,5,7,7,9
511,valuecommerce.com,20190411,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,3,0
512,linuxidc.com,20190411,0,0,0,0,0,0,0,0,0,0,7,0,0,0,6,0,0,0,0,0,1,0,0,0
513,dict.cn,20180411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
514,qiaobutang.com,20180411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
515,xbox.com,20180411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
516,bzw315.com,20190411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
517,telegraph.co.uk,20190411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
518,microsoftstore.com.cn,20190411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,3,0,0,1,0,2
519,leo.org,20190411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
520,rarbg.to,20190411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,1,0,0,0,1
521,yifysubtitles.com,20190411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
522,126.com,20180411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
523,nowcoder.com,20180411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
524,frdic.com,20190411,0,0,0,0,0,0,0,0,0,0,2916,1732,782,998,2440,2149,1644,1421,759,1012,1360,1469,1147,1779
525,gemius.pl,20190411,0,0,0,0,0,0,0,0,0,0,52,38,29,26,36,74,45,52,24,34,55,57,32,34
526,koolearn.com,20190411,0,0,0,0,0,0,0,0,0,0,177,213,134,248,267,485,281,400,303,497,330,312,476,274
527,4chan.org,20190412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
528,xdf.cn,20190411,0,0,0,0,0,0,0,0,0,0,341,958,147,176,457,433,555,533,387,169,405,269,331,532
529,itools.cn,20190411,0,0,0,0,0,0,0,0,0,0,20,18,32,0,2,5,3,8,18,0,1,27,11,16
530,flightradar24.com,20190412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
531,githubusercontent.com,20190411,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,1,0,0,0,0,2,4
532,myanimelist.net,20190411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
533,clixsense.com,20190411,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1
534,nationalgeographic.com,20190412,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,1,0,0,0,0,0,0,0
535,ieee.org,20190411,0,0,0,0,0,0,0,0,0,0,16,17,2,4,8,18,20,27,2,10,11,10,14,4
536,zcool.com.cn,20190411,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,2,0,0,1,2
537,jianshu.com,20190412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
538,ibaotu.com,20190412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
539,siteadvisor.com,20190412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
540,lequipe.fr,20190412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
541,kakao.com,20190411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
542,spiceworks.com,20190412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
543,githubusercontent.com,20190412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
544,monster.com,20190412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
545,amazon.de,20190412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
546,gemius.pl,20190412,0,0,0,0,0,0,0,0,0,0,18,17,25,41,24,49,57,30,51,53,50,43,30,20
547,bongacams.com,20190412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
548,github.com,20190412,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,4,2,0,1,1,1,3,3,3
549,shimo.im,20190412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
550,usatoday.com,20190412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
551,last.fm,20190412,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
552,archiveofourown.org,20190412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
553,ask.com,20190412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
554,softonic.com,20190412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
555,foursquare.com,20190412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
556,blockchain.info,20190412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
557,fitbit.com,20190412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
558,newegg.com,20190412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
559,doublepimp.com,20190412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
560,kalerkantho.com,20190412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,262,346,0,0,0,0,0,0
561,leo.org,20190412,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
562,clipconverter.cc,20190412,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,1,0,0,1,0,0,0,0
563,chosun.com,20190412,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0
564,tutorialspoint.com,20190412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
565,w3cschool.cn,20190412,0,0,0,0,0,0,0,0,0,0,0,0,0,262,0,0,1,0,0,1,0,0,0,0
566,dawn.com,20190412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
567,cnet.com,20190412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,0,0,0,0,1,0
568,zara.com,20190412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0
569,tumblr.com,20190412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
570,myfitnesspal.com,20190412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
571,wired.com,20190412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
572,rarbg.to,20190412,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
573,zcool.com.cn,20190412,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,3,0,0,0,0
574,xhamster.com,20190412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,225,0,0,0,0,121,0,29,0
575,shutterstock.com,20190412,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,3,1,0,0,0,0
576,americanexpress.com,20190412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
577,target.com,20190412,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,1
578,playstation.com,20190412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
579,udacity.com,20190412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
580,secureserver.net,20190412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
581,yifysubtitles.com,20190412,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,18,0,0,0,0,1,0
582,tradedoubler.com,20190412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
583,valuecommerce.com,20190412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0
584,meetup.com,20190412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
585,deviantart.net,20190412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
586,dailymail.co.uk,20190412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
587,savefrom.net,20190412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
588,chess.com,20190412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,0
589,gsmarena.com,20190412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
590,piriform.com,20190413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
591,hujiang.com,20190413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
592,koolearn.com,20190413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
593,mama.cn,20190413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
594,kooora.com,20190412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
595,oeeee.com,20190413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
596,guancha.cn,20190413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
597,oppo.com,20190412,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,4,2,0
598,uniqlo.com,20190412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
599,fastpic.ru,20190412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
600,appledaily.com.tw,20190412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
601,google.ca,20190412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
602,clixsense.com,20190412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,7,0,1
603,yhd.com,20190413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
604,ups.com,20190413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
605,51sole.com,20190413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
606,oracle.com,20190413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
607,cqvip.com,20190413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
608,iobit.com,20190413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
609,yahoo.co.jp,20190412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,1
610,nowcoder.com,20190413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
611,xbox.com,20190413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
612,58pic.com,20190413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
613,lianjia.com,20190413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
614,amazon.de,20190413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
615,meizu.com,20190413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616,xunlei.com,20190413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
617,bilibili.com,20190413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
618,zhihu.com,20190413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
619,teamviewer.com,20190413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
620,addthis.com,20190413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
621,microsoft.com,20190413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
622,youdao.com,20190413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
623,china.org.cn,20190413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
624,vivo.com.cn,20190413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
625,ximalaya.com,20190413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
626,xiaomi.com,20190413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
627,xinhuanet.com,20190413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
628,apple.com,20190413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
629,people.com.cn,20190413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
630,alibaba.com,20190413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
631,dzwww.com,20190413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
632,weibo.com,20190413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
633,jjwxc.net,20190413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
634,webofknowledge.com,20190413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
635,lenovo.com.cn,20190413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636,jianguoyun.com,20190413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
637,ubuntu.com,20190413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
638,xuetangx.com,20190413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
639,sina.com.cn,20190413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
640,time-weekly.com,20190413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
641,ftchinese.com,20190413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
642,microsoftstore.com.cn,20190413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
643,pplive.cn,20190413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
644,qunar.com,20190413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
645,guokr.com,20190413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
646,zhaopin.com,20190413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
647,mafengwo.cn,20190413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
648,51cto.com,20190413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
649,secureserver.net,20190413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
650,newegg.com,20190413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
651,renren.com,20190413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
652,soundcloud.com,20190413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
653,asahi.com,20190413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
654,jb51.net,20190413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
655,tianya.cn,20190413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
656,smartisan.com,20190413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
657,itools.cn,20190413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
658,ithome.com,20190413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
659,shanbay.com,20190413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
