,domain,ip_count,subdomain_count,number_of_domains,ip_entropy,subdomain_entropy,change_numbers,change_duration_mean,change_duration_std,change_amp,domain_len,domain_name_entropy,digit_number,digit_number_ratio,digit_group,word_group,longest_substring_ratio,left_days,alive_days,update_days,label
243,mydala.com,0,0,0,0.0,0.0,,,,,10,29.21928094887362,0,0.0,0,3,0.4,3573.0,3573.0,286.0,0
244,time-weekly.com,0,0,0,0.0,0.0,2.0,2.0,0.0,0.0,15,51.84847143196429,0,0.0,0,3,0.4,3874.0,3874.0,236.0,0
245,bongacams.com,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,13,40.1057163358342,0,0.0,0,3,0.38461538461538464,2672.0,2672.0,480.0,0
246,xuetangx.com,0,0,0,0.0,0.0,2.0,2.0,0.0,0.0,12,41.019550008653866,0,0.0,0,3,0.3333333333333333,2078.0,2078.0,703.0,0
247,upornia.com,0,0,0,0.0,0.0,,,,,11,36.05374780501027,0,0.0,0,4,0.2727272727272727,1920.0,1920.0,124.0,0
248,playstation.com,0,0,0,0.0,0.0,3.0,2.0,0.0,0.25376302211227736,15,52.60335893412777,0,0.0,0,1,0.9333333333333332,8161.0,8161.0,340.0,0
249,hexun.com,0,0,0,0.0,0.0,2.0,6.5,3.5,1.260965252267397,9,28.52932501298081,0,0.0,0,2,0.5555555555555556,5748.0,5748.0,802.0,0
250,elmogaz.com,0,0,0,0.0,0.0,,,,,11,34.05374780501027,0,0.0,0,3,0.3636363636363637,3791.0,3791.0,138.0,0
251,mywatchseries.to,0,0,0,0.0,0.0,,,,,16,58.0,0,0.0,0,4,0.375,,,,0
252,panipuri.com,0,0,0,0.0,0.0,,,,,12,39.01955000865389,0,0.0,0,3,0.3333333333333333,6232.0,6232.0,70.0,0
253,td.com,0,0,0,0.0,0.0,,,,,6,15.509775004326935,0,0.0,0,2,0.5,7705.0,7705.0,897.0,0
254,littlethings.com,0,0,0,0.0,0.0,,,,,16,55.24511249783653,0,0.0,0,3,0.375,6412.0,6412.0,202.0,0
255,4dsply.com,0,0,0,0.0,0.0,,,,,10,33.219280948873624,1,0.1,1,3,0.3,2596.0,2596.0,412.0,0
256,rarbg.to,1,0,0,0.0,0.0,5.0,2.2,0.4,0.2501387989373145,8,22.0,0,0.0,0,3,0.375,,,,0
257,jw.org,0,0,0,0.0,0.0,,,,,6,15.509775004326935,0,0.0,0,2,0.5,7380.0,7380.0,360.0,0
258,kinja.com,0,0,0,0.0,0.0,,,,,9,28.52932501298081,0,0.0,0,2,0.5555555555555556,6205.0,6205.0,173.0,0
259,google.com.cu,0,0,0,0.0,0.0,,,,,13,37.350828833670725,0,0.0,0,2,0.6923076923076923,,,,0
260,vivo.com.cn,0,0,0,0.0,0.0,2.0,2.0,0.0,0.0,11,30.05374780501027,0,0.0,0,3,0.3636363636363637,,,,0
261,siteadvisor.com,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,15,52.603358934127776,0,0.0,0,2,0.7333333333333333,6532.0,6532.0,327.0,0
262,google.com.pr,0,0,0,0.0,0.0,,,,,13,39.350828833670725,0,0.0,0,2,0.4615384615384616,5959.0,5959.0,147.0,0
263,ikea.com,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,8,24.0,0,0.0,0,1,0.875,8696.0,8696.0,323.0,0
264,patreon.com,0,0,0,0.0,0.0,3.0,2.0,0.0,1.6321563730934323,11,36.05374780501027,0,0.0,0,4,0.2727272727272727,2274.0,2274.0,200.0,0
265,blocket.se,0,0,0,0.0,0.0,,,,,10,31.21928094887362,0,0.0,0,3,0.5,,,,0
266,woman.ru,0,0,0,0.0,0.0,,,,,8,24.0,0,0.0,0,2,0.625,,,,0
267,mail.com,0,0,0,0.0,0.0,,,,,8,22.0,0,0.0,0,1,0.875,8092.0,8092.0,55.0,0
268,github.com,0,0,0,0.0,0.0,1.0,2.0,0.0,3.365648808392444,10,33.219280948873624,0,0.0,0,3,0.3,4241.0,4241.0,235.0,0
269,idealo.de,0,0,0,0.0,0.0,,,,,9,24.52932501298081,0,0.0,0,2,0.5555555555555556,,,,0
270,globo.com,0,0,0,0.0,0.0,,,,,9,23.774437510817343,0,0.0,0,1,0.8888888888888888,7455.0,7455.0,362.0,0
271,gamefaqs.com,0,0,0,0.0,0.0,,,,,12,39.01955000865389,0,0.0,0,1,0.9166666666666666,8286.0,8286.0,284.0,0
272,alarabiya.net,0,0,0,0.0,0.0,,,,,13,40.1057163358342,0,0.0,0,3,0.5384615384615384,7187.0,7187.0,678.0,0
273,vetogate.com,0,0,0,0.0,0.0,,,,,12,37.01955000865389,0,0.0,0,3,0.3333333333333333,2358.0,2358.0,165.0,0
274,indeed.co.uk,0,0,0,0.0,0.0,,,,,12,37.019550008653866,0,0.0,0,3,0.5,,,,0
275,unicredit.it,0,0,0,0.0,0.0,,,,,12,36.26466250649041,0,0.0,0,2,0.75,,,,0
276,samsung.com.cn,0,0,0,0.0,0.0,2.0,2.0,0.0,0.0,14,43.30296890880647,0,0.0,0,3,0.5,,,,0
277,codepen.io,0,0,0,0.0,0.0,1.0,2.0,0.0,3.0439038876405053,10,29.21928094887362,0,0.0,0,3,0.4,2640.0,2640.0,118.0,0
278,zhihu.com,0,0,0,0.0,0.0,2.0,2.0,0.0,0.0,9,26.52932501298081,0,0.0,0,3,0.3333333333333333,4357.0,4357.0,641.0,0
279,renren.com,0,0,0,0.0,0.0,2.0,2.0,0.0,0.0,10,27.21928094887362,0,0.0,0,3,0.4,7383.0,7383.0,54.0,0
280,focus.de,0,0,0,0.0,0.0,,,,,8,24.0,0,0.0,0,2,0.625,,,,0
281,icourse163.org,0,0,0,0.0,0.0,2.0,2.0,0.0,0.0,14,49.30296890880647,3,0.21428571428571427,1,3,0.42857142857142855,1910.0,1910.0,489.0,0
282,blog.me,0,0,0,0.0,0.0,,,,,7,19.651484454403235,0,0.0,0,2,0.5714285714285714,4038.0,4038.0,46.0,0
283,torrent9.cc,0,0,0,0.0,0.0,,,,,11,32.05374780501027,1,0.09090909090909093,1,2,0.6363636363636364,923.0,923.0,923.0,0
284,tumblr.com,0,0,0,0.0,0.0,1.0,2.0,0.0,8.125,10,31.21928094887362,0,0.0,0,3,0.3,4729.0,4729.0,382.0,0
285,linkedin.com,1,1,0,0.0,0.0,2.0,8.0,1.0,1.0269735049388349,12,39.01955000865389,0,0.0,0,2,0.6666666666666666,6043.0,6043.0,837.0,0
286,mobafire.com,0,0,0,0.0,0.0,,,,,12,39.01955000865389,0,0.0,0,4,0.3333333333333333,3465.0,3465.0,905.0,0
287,dzwww.com,0,0,0,0.0,0.0,2.0,2.0,0.0,0.0,9,23.774437510817343,0,0.0,0,2,0.6666666666666666,6781.0,6781.0,277.0,0
288,qy.net,0,0,0,0.0,0.0,2.0,2.0,0.0,0.0,6,15.509775004326935,0,0.0,0,2,0.5,7510.0,7510.0,497.0,0
289,kuwo.cn,0,0,0,0.0,0.0,2.0,2.0,0.0,0.0,7,19.651484454403235,0,0.0,0,2,0.42857142857142855,,,,0
290,uc.cn,0,0,0,0.0,0.0,2.0,2.0,0.0,0.0,5,9.60964047443681,0,0.0,0,2,0.6,,,,0
291,zone-telechargement.ws,0,0,0,0.0,0.0,,,,,22,82.49785513558372,0,0.0,0,3,0.6363636363636364,1683.0,1683.0,867.0,0
292,miwifi.com,0,0,0,0.0,0.0,2.0,2.0,0.0,0.0,10,26.464393446710147,0,0.0,0,3,0.4,5567.0,5567.0,5567.0,0
293,bootcss.com,0,0,0,0.0,0.0,1.0,11.0,0.0,3.272352790471329,11,29.298860302846798,0,0.0,0,3,0.3636363636363637,2380.0,2380.0,194.0,0
294,asahi.com,4,1,0,1.0,0.0,2.0,2.0,0.0,0.0,9,26.52932501298081,0,0.0,0,2,0.5555555555555556,8696.0,8696.0,298.0,0
295,guancha.cn,4,3,98,0.5,1.0,2.0,6.0,3.0,0.8045199744778879,10,27.21928094887362,0,0.0,0,3,0.4,,,,0
296,lazada.co.th,0,0,0,0.0,0.0,,,,,12,36.26466250649041,0,0.0,0,3,0.3333333333333333,,,,0
297,ibaotu.com,0,0,0,0.0,0.0,5.0,2.0,0.0,0.3055653215694745,10,31.21928094887362,0,0.0,0,3,0.3,794.0,794.0,322.0,0
298,badoo.com,0,0,0,0.0,0.0,,,,,9,23.774437510817343,0,0.0,0,3,0.3333333333333333,5839.0,5839.0,312.0,0
299,qiaobutang.com,0,0,0,0.0,0.0,2.0,2.0,0.0,0.0,14,49.30296890880647,0,0.0,0,4,0.2857142857142857,3904.0,3904.0,395.0,0
300,freejobalert.com,0,0,0,0.0,0.0,,,,,16,55.24511249783653,0,0.0,0,4,0.3125,3350.0,3350.0,1489.0,0
301,daikynguyenvn.com,0,0,0,0.0,0.0,,,,,17,62.731980799092334,0,0.0,0,5,0.35294117647058826,1661.0,1661.0,1031.0,0
302,iobit.com,2,1,0,1.0,0.0,2.0,5.5,0.5,0.5192020803295456,9,24.52932501298081,0,0.0,0,3,0.4444444444444444,5129.0,5129.0,460.0,0
303,paypal.com,0,0,0,0.0,0.0,2.0,4.5,1.5,0.5581610057070054,10,29.21928094887362,0,0.0,0,1,0.9,7250.0,7250.0,73.0,0
304,redocn.com,0,0,0,0.0,0.0,3.0,3.0,0.8164965809277259,0.6141447204273643,10,29.21928094887362,0,0.0,0,3,0.3,4957.0,4957.0,1775.0,0
305,google.hr,0,0,0,0.0,0.0,,,,,9,24.52932501298081,0,0.0,0,2,0.6666666666666666,,,,0
306,blogspot.in,0,0,0,0.0,0.0,,,,,11,36.05374780501027,0,0.0,0,2,0.7272727272727273,4373.0,4373.0,80.0,0
307,francetvinfo.fr,0,0,0,0.0,0.0,,,,,15,49.84847143196429,0,0.0,0,4,0.4,0.0,64.0,0.0,0
308,yaplakal.com,0,0,0,0.0,0.0,,,,,12,36.26466250649041,0,0.0,0,3,0.4166666666666667,5486.0,5486.0,77.0,0
309,zongheng.com,0,0,0,0.0,0.0,2.0,4.0,0.0,2.252387613694665,12,37.01955000865389,0,0.0,0,3,0.3333333333333333,5823.0,5823.0,812.0,0
310,news.com.au,0,0,0,0.0,0.0,,,,,11,36.05374780501027,0,0.0,0,3,0.3636363636363637,,,,0
311,intoday.in,0,0,0,0.0,0.0,,,,,10,29.21928094887362,0,0.0,0,3,0.5,5206.0,5206.0,716.0,0
312,apple.com,0,0,0,0.0,0.0,2.0,2.0,0.0,0.0,9,26.52932501298081,0,0.0,0,1,0.8888888888888888,11778.0,11778.0,235.0,0
313,spiceworks.com,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,14,47.30296890880647,0,0.0,0,3,0.35714285714285715,7753.0,7753.0,88.0,0
314,jobrapido.com,0,0,0,0.0,0.0,,,,,13,43.35082883367073,0,0.0,0,3,0.4615384615384616,4982.0,4982.0,1502.0,0
315,streamcloud.eu,0,0,0,0.0,0.0,,,,,14,49.30296890880647,0,0.0,0,3,0.42857142857142855,,,,0
316,welt.de,0,0,0,0.0,0.0,,,,,7,17.651484454403235,0,0.0,0,2,0.5714285714285714,,,,0
317,39.net,0,0,0,0.0,0.0,2.0,2.0,0.0,0.0,6,15.509775004326935,2,0.3333333333333333,1,1,0.5,8154.0,8154.0,452.0,0
318,chinadaily.com.cn,0,0,0,0.0,0.0,2.0,2.0,0.0,0.0,17,56.73198079909231,0,0.0,0,3,0.5882352941176471,,,,0
319,ups.com,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,19.651484454403235,0,0.0,0,1,0.8571428571428571,9904.0,9904.0,405.0,0
320,sephora.com,0,0,0,0.0,0.0,,,,,11,36.05374780501027,0,0.0,0,2,0.6363636363636364,8273.0,8273.0,239.0,0
321,elfagr.org,0,0,0,0.0,0.0,,,,,10,29.21928094887362,0,0.0,0,3,0.3,5110.0,5110.0,1123.0,0
322,blogger.com,0,0,0,0.0,0.0,,,,,11,34.05374780501027,0,0.0,0,2,0.6363636363636364,7272.0,7272.0,364.0,0
323,104.com.tw,0,0,0,0.0,0.0,,,,,10,31.21928094887362,3,0.3,1,2,0.3,,,,0
324,trulia.com,0,0,0,0.0,0.0,,,,,10,33.219280948873624,0,0.0,0,2,0.6,5005.0,5005.0,621.0,0
325,blackboard.com,0,0,0,0.0,0.0,,,,,14,45.30296890880647,0,0.0,0,2,0.7142857142857143,7346.0,7346.0,389.0,0
326,coursera.org,0,0,0,0.0,0.0,3.0,4.0,0.8164965809277259,0.42854141464596535,12,36.26466250649041,0,0.0,0,3,0.5,2685.0,2685.0,2443.0,0
327,deviantart.com,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,14,49.30296890880647,0,0.0,0,2,0.7142857142857143,6964.0,6964.0,317.0,0
328,thoughtco.com,0,0,0,0.0,0.0,,,,,13,37.350828833670725,0,0.0,0,2,0.5384615384615384,2315.0,2315.0,546.0,0
329,ieee.org,4,5,0,1.0,1.0,4.0,4.0,1.224744871391589,0.3523431843780208,8,19.24511249783653,0,0.0,0,2,0.5,10762.0,10762.0,490.0,0
330,protect-your-privacy.net,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,24,88.52932501298085,0,0.0,0,4,0.2916666666666667,1035.0,1035.0,304.0,0
331,baixaki.com.br,0,0,0,0.0,0.0,,,,,14,45.30296890880647,0,0.0,0,4,0.35714285714285715,,,,0
332,mobilemonetize.me,0,0,0,0.0,0.0,,,,,17,52.73198079909231,0,0.0,0,3,0.4705882352941176,845.0,845.0,115.0,0
333,kompas.com,0,0,0,0.0,0.0,,,,,10,29.21928094887362,0,0.0,0,2,0.6,8554.0,8554.0,209.0,0
334,qiniu.com,0,0,0,0.0,0.0,2.0,7.0,2.0,1.7384870950481102,9,26.52932501298081,0,0.0,0,4,0.3333333333333333,5306.0,5306.0,392.0,0
335,sina.com.cn,70,72,178,0.6417066381318416,0.4456150957638155,2.0,2.0,0.0,0.0,11,32.05374780501027,0,0.0,0,1,0.8181818181818182,,,,0
336,tubepornclassic.com,0,0,0,0.0,0.0,,,,,19,71.95573525326465,0,0.0,0,4,0.3684210526315789,3045.0,3045.0,87.0,0
337,agoda.com,0,0,0,0.0,0.0,2.0,5.0,3.0,1.9696969696969695,9,24.52932501298081,0,0.0,0,2,0.5555555555555556,5543.0,5543.0,97.0,0
338,duckduckgo.com,0,0,0,0.0,0.0,1.0,2.0,0.0,3.7527767497325684,14,40.548081406643,0,0.0,0,3,0.35714285714285715,4208.0,4208.0,468.0,0
339,dawn.com,0,0,0,0.0,0.0,2.0,2.0,0.0,0.0,8,24.0,0,0.0,0,2,0.5,8071.0,8071.0,467.0,0
340,rarbg.is,0,0,0,0.0,0.0,,,,,8,22.0,0,0.0,0,3,0.375,,,,0
341,guokr.com,0,0,0,0.0,0.0,2.0,5.5,3.5,2.1221969425458402,9,26.52932501298081,0,0.0,0,3,0.3333333333333333,3333.0,3333.0,532.0,0
342,ele.me,0,0,0,0.0,0.0,1.0,9.0,0.0,3.2120606196042263,6,10.754887502163468,0,0.0,0,2,0.6666666666666666,3959.0,3959.0,116.0,0
343,microsoft.com,0,0,0,0.0,0.0,2.0,2.0,0.0,0.0,13,39.350828833670725,0,0.0,0,1,0.9230769230769232,10246.0,10246.0,1678.0,0
344,hdzog.com,0,0,0,0.0,0.0,,,,,9,26.52932501298081,0,0.0,0,3,0.3333333333333333,1944.0,1944.0,82.0,0
345,buzzfeed.com,0,0,0,0.0,0.0,2.0,2.0,0.0,0.0,12,39.01955000865389,0,0.0,0,3,0.3333333333333333,6130.0,6130.0,317.0,0
346,barstoolsports.com,0,0,0,0.0,0.0,,,,,18,58.30376252379817,0,0.0,0,3,0.4444444444444444,6031.0,6031.0,119.0,0
347,chsi.com.cn,0,0,0,0.0,0.0,3.0,5.0,2.943920288775949,0.8553084896239942,11,31.298860302846798,0,0.0,0,3,0.3636363636363637,,,,0
348,awesomeforyou.club,0,0,0,0.0,0.0,,,,,18,66.30376252379817,0,0.0,0,4,0.3888888888888889,212.0,212.0,85.0,0
349,clixsense.com,0,0,0,0.0,0.0,3.0,2.6666666666666665,0.4714045207910317,1.269274655312883,13,42.1057163358342,0,0.0,0,3,0.38461538461538464,4525.0,4525.0,985.0,0
350,linuxidc.com,0,0,0,0.0,0.0,3.0,2.333333333333333,0.4714045207910317,1.3696356726888634,12,39.019550008653866,0,0.0,0,3,0.4166666666666667,4620.0,4620.0,450.0,0
351,nationalgeographic.com,0,0,0,0.0,0.0,2.0,2.0,0.0,0.0,22,80.5977206056936,0,0.0,0,3,0.4545454545454545,8623.0,8623.0,223.0,0
352,target.com,1,1,0,0.0,0.0,4.0,3.25,1.6393596310754999,0.7057367169249955,10,31.21928094887362,0,0.0,0,2,0.6,8173.0,8173.0,517.0,0
353,csdn.net,0,0,0,0.0,0.0,2.0,2.0,0.0,0.0,8,22.0,0,0.0,0,3,0.375,7375.0,7375.0,69.0,0
354,internetportalne.ws,0,0,0,0.0,0.0,,,,,19,64.44596024893772,0,0.0,0,3,0.42105263157894735,441.0,441.0,76.0,0
355,pof.com,0,0,0,0.0,0.0,,,,,7,17.651484454403235,0,0.0,0,2,0.7142857142857143,7028.0,7028.0,229.0,0
356,google.it,0,0,0,0.0,0.0,,,,,9,24.52932501298081,0,0.0,0,2,0.6666666666666666,,,,0
357,fanserials.tv,0,0,0,0.0,0.0,,,,,13,44.10571633583419,0,0.0,0,3,0.5384615384615384,2062.0,2062.0,290.0,0
358,google.ae,0,0,0,0.0,0.0,,,,,9,22.52932501298081,0,0.0,0,2,0.6666666666666666,,,,0
359,piz7ohhujogi.com,0,0,0,0.0,0.0,,,,,16,55.24511249783653,1,0.0625,1,5,0.25,951.0,951.0,251.0,0
360,yjc.ir,0,0,0,0.0,0.0,,,,,6,15.509775004326935,0,0.0,0,2,0.5,,,,0
361,20minutos.es,0,0,0,0.0,0.0,,,,,12,41.01955000865389,2,0.16666666666666666,1,2,0.5833333333333334,,,,0
362,ftchinese.com,0,0,0,0.0,0.0,2.0,2.0,0.0,0.0,13,44.10571633583421,0,0.0,0,3,0.5384615384615384,,,,0
363,52pk.com,1,5,0,0.0,0.5904362833084089,3.0,4.0,0.8164965809277259,1.2356733225697485,8,24.0,2,0.25,1,2,0.375,5704.0,5704.0,767.0,0
364,mafengwo.cn,0,0,0,0.0,0.0,2.0,2.0,0.0,0.0,11,36.05374780501027,0,0.0,0,4,0.3636363636363637,,,,0
365,gotporn.com,0,0,0,0.0,0.0,,,,,11,33.2988603028468,0,0.0,0,3,0.3636363636363637,7197.0,7197.0,287.0,0
366,quizzstar.com,0,0,0,0.0,0.0,,,,,13,46.10571633583419,0,0.0,0,2,0.5384615384615384,1340.0,1340.0,490.0,0
367,ctrip.com,0,0,0,0.0,0.0,2.0,2.0,0.0,0.0,9,26.52932501298081,0,0.0,0,3,0.4444444444444444,7225.0,7225.0,487.0,0
368,onlinesbi.com,0,0,0,0.0,0.0,,,,,13,42.1057163358342,0,0.0,0,3,0.4615384615384616,6874.0,6874.0,1260.0,0
369,oracle.com,3,3,0,1.0,1.0,3.0,2.6666666666666665,0.9428090415820634,0.4427429124428697,10,29.21928094887362,0,0.0,0,2,0.6,11127.0,11127.0,202.0,0
370,youth.cn,0,0,0,0.0,0.0,2.0,2.0,0.0,0.0,8,24.0,0,0.0,0,2,0.625,,,,0
371,ubuntu.com,0,0,0,0.0,0.0,2.0,2.0,0.0,0.0,10,28.464393446710147,0,0.0,0,2,0.6,5469.0,5469.0,75.0,0
372,orange.fr,0,0,0,0.0,0.0,,,,,9,26.52932501298081,0,0.0,0,1,0.8888888888888888,0.0,147.0,0.0,0
373,51job.com,0,0,0,0.0,0.0,2.0,2.0,0.0,0.0,9,26.52932501298081,2,0.2222222222222222,1,1,0.6666666666666666,7236.0,7236.0,106.0,0
374,dict.cn,0,0,0,0.0,0.0,2.0,2.0,0.0,0.0,7,17.651484454403235,0,0.0,0,2,0.5714285714285714,,,,0
375,hola.com,0,0,0,0.0,0.0,,,,,8,22.0,0,0.0,0,2,0.5,8663.0,8663.0,519.0,0
376,buffer.com,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,10,31.21928094887362,0,0.0,0,2,0.6,8239.0,8239.0,480.0,0
377,iop.org,0,0,0,0.0,0.0,3.0,3.6666666666666665,1.247219128924647,1.5407246819215257,7,17.651484454403235,0,0.0,0,2,0.42857142857142855,8979.0,8979.0,74.0,0
378,myfitnesspal.com,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,16,60.0,0,0.0,0,4,0.4375,5298.0,5298.0,1153.0,0
379,spotify.com,3,3,0,0.5793801642856949,0.5793801642856949,2.0,8.0,1.0,1.0585604185995372,11,36.05374780501027,0,0.0,0,4,0.3636363636363637,4775.0,4775.0,423.0,0
380,4chan.org,1,0,0,0.0,0.0,2.0,2.0,0.0,0.0,9,28.52932501298081,1,0.1111111111111111,1,2,0.4444444444444444,5574.0,5574.0,186.0,0
381,savefrom.net,0,0,0,0.0,0.0,2.0,2.0,0.0,2.321428571428572,12,41.01955000865389,0,0.0,0,3,0.3333333333333333,4086.0,4086.0,68.0,0
382,kooora.com,0,0,0,0.0,0.0,2.0,2.0,0.0,2.8646789772569448,10,25.21928094887362,0,0.0,0,2,0.6,6105.0,6105.0,243.0,0
383,anjuke.com,0,0,0,0.0,0.0,1.0,12.0,0.0,3.5241753193973633,10,33.219280948873624,0,0.0,0,3,0.4,4549.0,4549.0,173.0,0
384,codecanyon.net,0,0,0,0.0,0.0,,,,,14,42.548081406643,0,0.0,0,3,0.42857142857142855,3491.0,3491.0,106.0,0
385,hotpepper.jp,0,0,0,0.0,0.0,,,,,12,33.01955000865388,0,0.0,0,3,0.5,,,,0
386,ekantipur.com,0,0,0,0.0,0.0,,,,,13,48.10571633583419,0,0.0,0,3,0.6153846153846154,5162.0,5162.0,396.0,0
387,jianshu.com,0,0,0,0.0,0.0,3.0,2.0,0.0,0.7713537590513132,11,38.05374780501027,0,0.0,0,3,0.3636363636363637,4078.0,4078.0,585.0,0
388,rightmove.co.uk,0,0,0,0.0,0.0,3.0,2.0,0.0,0.479238451470793,15,54.60335893412777,0,0.0,0,1,0.8666666666666667,,,,0
389,zerohedge.com,0,0,0,0.0,0.0,,,,,13,41.350828833670725,0,0.0,0,3,0.38461538461538464,3781.0,3781.0,130.0,0
390,eol.cn,2,2,1,1.0,1.0,2.0,2.0,0.0,0.0,6,15.509775004326935,0,0.0,0,2,0.5,,,,0
391,icims.com,0,0,0,0.0,0.0,,,,,9,22.52932501298081,0,0.0,0,3,0.4444444444444444,7159.0,7159.0,115.0,0
392,sportzwiki.com,0,0,0,0.0,0.0,,,,,14,49.30296890880647,0,0.0,0,3,0.35714285714285715,2270.0,2270.0,43.0,0
393,imagebam.com,2,2,0,0.0,0.0,1.0,9.0,0.0,3.1642865194980496,12,36.26466250649041,0,0.0,0,3,0.4166666666666667,4623.0,4623.0,404.0,0
394,ninisite.com,0,0,0,0.0,0.0,,,,,12,36.26466250649041,0,0.0,0,3,0.3333333333333333,5093.0,5093.0,375.0,0
395,soso.com,5,5,33,0.8277293767706428,0.8277293767706428,2.0,2.0,0.0,0.0,8,17.24511249783653,0,0.0,0,2,0.625,7771.0,7771.0,1848.0,0
396,elconfidencial.com,0,0,0,0.0,0.0,,,,,18,60.30376252379817,0,0.0,0,4,0.4444444444444444,6817.0,6817.0,272.0,0
397,pscp.tv,0,0,0,0.0,0.0,,,,,7,17.651484454403235,0,0.0,0,2,0.5714285714285714,1712.0,1712.0,283.0,0
398,immobilienscout24.de,0,0,0,0.0,0.0,,,,,20,75.68367439558381,2,0.1,1,3,0.5,,,,0
399,sankei.com,0,0,0,0.0,0.0,,,,,10,33.219280948873624,0,0.0,0,2,0.6,8066.0,8066.0,45.0,0
400,microsoftstore.com.cn,0,0,0,0.0,0.0,5.0,2.4,0.4898979485566356,0.3268896169879586,21,69.4837783761905,0,0.0,0,4,0.42857142857142855,,,,0
401,51sole.com,2,2,26,1.0,1.0,3.0,3.333333333333333,0.4714045207910317,1.3927170330857812,10,31.21928094887362,2,0.2,1,2,0.4,4293.0,4293.0,814.0,0
402,idnes.cz,0,0,0,0.0,0.0,,,,,8,24.0,0,0.0,0,3,0.375,,,,0
403,koolearn.com,0,0,0,0.0,0.0,2.0,2.0,0.0,0.0,12,38.26466250649041,0,0.0,0,3,0.4166666666666667,5122.0,5122.0,635.0,0
404,linkshrink.net,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,14,44.548081406643,0,0.0,0,3,0.42857142857142855,1831.0,1831.0,977.0,0
405,google.iq,0,0,0,0.0,0.0,,,,,9,24.52932501298081,0,0.0,0,2,0.6666666666666666,1520.0,1520.0,508.0,0
406,hujiang.com,0,0,0,0.0,0.0,2.0,5.5,3.5,1.0153250620076864,11,38.05374780501027,0,0.0,0,3,0.4545454545454545,5909.0,5909.0,2944.0,0
407,w3cschool.cn,0,0,0,0.0,0.0,3.0,2.0,0.0,0.7516083392306235,12,36.26466250649041,1,0.08333333333333333,1,4,0.5,,,,0
