,domain,ip_count,subdomain_count,number_of_domains,ip_entropy,subdomain_entropy,change_numbers,change_duration_mean,change_duration_std,change_amp,domain_len,domain_name_entropy,digit_number,digit_number_ratio,digit_group,word_group,longest_substring_ratio,left_days,alive_days,update_days,label
154,camoe.cn,2,2,0,1.0,1.0,2.0,2.0,0.0,0.0,8,22.0,0,0.0,0,2,0.5,,,,1
155,mg3721.com,3,1,73,0.5793801642856949,0.0,1.0,2.0,0.0,3.45471102244277,10,31.21928094887362,4,0.4,1,2,0.3,1622.0,1622.0,579.0,1
156,02wq.com,83,1,383,0.6289396325226984,0.0,2.0,2.0,0.0,0.0,8,24.0,2,0.25,1,2,0.375,303.0,303.0,303.0,1
157,bidcenter.com.cn,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,16,53.24511249783653,0,0.0,0,4,0.375,,,,1
158,ccgslb.net,1,1,0,0.0,0.0,1.0,2.0,0.0,3.2258958354055234,10,31.21928094887362,0,0.0,0,3,0.4,4215.0,4215.0,1012.0,1
159,yuanzhe.me,1,1,0,0.0,0.0,1.0,2.0,0.0,4.161198597819118,10,31.21928094887362,0,0.0,0,4,0.4,1521.0,1521.0,70.0,1
160,xiaoxintoutiao.com,2,2,0,1.0,1.0,2.0,6.0,3.0,0.35900493427939306,18,56.30376252379817,0,0.0,0,1,0.9444444444444444,268.0,268.0,268.0,1
161,elecfans.com,58,17,234,0.8005243127894756,0.5738814944707804,2.0,2.0,0.0,0.0,12,39.01955000865389,0,0.0,0,3,0.3333333333333333,4817.0,4817.0,205.0,1
162,dakao8.com,6,5,2,1.0,0.6554587535412855,6.0,2.5,0.7637626158259734,0.5212648276415318,10,29.21928094887362,1,0.1,1,3,0.3,3752.0,3752.0,1430.0,1
163,yxad.com,10,10,12,0.6989700043360189,0.5301029995663981,2.0,2.0,0.0,0.0,8,24.0,0,0.0,0,2,0.625,5394.0,5394.0,5394.0,1
164,acgvideo.com,582,124,498,0.7070335433811371,0.3795912079171732,2.0,2.0,0.0,0.0,12,39.019550008653866,0,0.0,0,3,0.4166666666666667,2884.0,2884.0,1057.0,1
165,my.com,15,4,0,0.664669656964677,0.75,2.0,8.5,0.5,0.3418945019462327,6,13.509775004326935,0,0.0,0,2,0.5,8919.0,8919.0,308.0,1
166,ow.ly,2,0,0,1.0,0.0,2.0,2.0,0.0,0.0,5,11.60964047443681,0,0.0,0,1,0.8,,,,1
167,kkkkkdajlhlkjhsdewgtuv.com,1,1,0,0.0,0.0,2.0,8.5,5.5,1.169049240543188,26,98.7016576673415,0,0.0,0,2,0.8461538461538461,199.0,199.0,24.0,1
168,gllmh.com,6,2,0,0.7420981285103055,1.0,4.0,2.25,0.4330127018922193,0.32664391172671553,9,24.52932501298081,0,0.0,0,3,0.3333333333333333,303.0,303.0,31.0,1
169,pft12301.cc,2,1,1,1.0,0.0,0.0,0.0,0.0,0.0,11,34.05374780501027,5,0.4545454545454545,1,2,0.2727272727272727,1227.0,1227.0,39.0,1
170,cdn321.com,2,5,0,0.0,0.6554587535412855,3.0,4.0,2.160246899469287,1.2224986706039072,10,31.21928094887362,3,0.3,1,2,0.3,1778.0,1778.0,316.0,1
171,xiangyuerom.com,1,1,0,0.0,0.0,2.0,2.0,0.0,0.0,15,54.603358934127776,0,0.0,0,4,0.3333333333333333,1230.0,1230.0,151.0,1
172,hivps.xyz,2,1,0,0.0,0.0,3.0,3.0,0.0,0.7945470964798185,9,28.52932501298081,0,0.0,0,3,0.3333333333333333,696.0,696.0,670.0,1
173,56.com,26,13,92,0.8894557185936758,0.5194039868908059,2.0,6.0,3.0,1.0407999285617433,6,15.509775004326935,2,0.3333333333333333,1,1,0.5,7614.0,7614.0,514.0,1
174,gldjc.com,5,7,15,1.0,0.8982265179691366,4.0,3.0,0.0,-5.551115123125783e-17,9,26.52932501298081,0,0.0,0,3,0.3333333333333333,2748.0,2748.0,75.0,1
175,xiazaiba.com,4,7,0,0.4056390622295664,0.4911325898456826,2.0,3.0,1.0,1.9154966001949016,12,36.26466250649041,0,0.0,0,4,0.3333333333333333,4091.0,4091.0,110.0,1
176,viidii.info,2,1,0,0.0,0.0,5.0,2.6,0.4898979485566356,0.3017255734714791,11,26.444107330573456,0,0.0,0,3,0.3636363636363637,1978.0,1978.0,100.0,1
177,7654.com,31,21,158,0.7459335313518918,0.715253226438371,2.0,2.0,0.0,0.0,8,24.0,4,0.5,1,1,0.375,6350.0,6350.0,171.0,1
178,host.sk,3,3,0,0.5793801642856949,1.0,2.0,2.0,0.0,0.0,7,17.651484454403235,0,0.0,0,2,0.7142857142857143,,,,1
179,rilibiao.com.cn,3,3,1,1.0,0.5793801642856949,3.0,2.0,0.0,0.32170334674643675,15,47.84847143196431,0,0.0,0,1,0.8666666666666667,,,,1
180,glotorrents.pw,1,0,7,0.0,0.0,1.0,9.0,0.0,2.5754584438439667,14,47.30296890880647,0,0.0,0,3,0.5714285714285714,905.0,905.0,536.0,1
181,bbk.com,40,3,4,0.842586303277383,1.0,2.0,2.0,0.0,0.0,7,17.651484454403235,0,0.0,0,2,0.42857142857142855,7999.0,7999.0,362.0,1
182,dyndns.org,5,3,0,0.5904362833084089,1.0,2.0,2.0,0.0,0.0,10,29.21928094887362,0,0.0,0,2,0.6,7483.0,7483.0,214.0,1
183,weico.cc,51,5,166,0.5239808386293308,0.6554587535412855,2.0,2.0,0.0,0.0,8,19.24511249783653,0,0.0,0,3,0.5,3086.0,3086.0,354.0,1
184,126.am,2,1,0,0.0,0.0,1.0,3.0,0.0,3.4498418008227887,6,15.509775004326935,3,0.5,1,1,0.3333333333333333,,,,1
185,shanhu99.com,2,1,0,1.0,0.0,2.0,2.0,0.0,0.0,12,39.019550008653866,2,0.16666666666666666,1,3,0.3333333333333333,3077.0,3077.0,484.0,1
186,dl1234.com,1,1,0,0.0,0.0,2.0,2.0,0.0,0.0,10,33.219280948873624,4,0.4,1,2,0.3,2136.0,2136.0,221.0,1
187,xueyanshan.com,1,1,0,0.0,0.0,4.0,3.5,1.5,0.6488298438511364,14,49.30296890880647,0,0.0,0,4,0.42857142857142855,602.0,602.0,378.0,1
188,zyiis.net,1,1,0,0.0,0.0,1.0,11.0,0.0,2.859787774534703,9,26.52932501298081,0,0.0,0,3,0.3333333333333333,3653.0,3653.0,32.0,1
189,yadro.ru,22,1,0,0.0,0.0,2.0,2.0,0.0,0.0,8,22.0,0,0.0,0,4,0.25,,,,1
190,etdown.tv,1,1,0,0.0,0.0,1.0,2.0,0.0,3.7527767497325684,9,26.52932501298081,0,0.0,0,3,0.4444444444444444,1157.0,1157.0,1157.0,1
191,csze.com,1,1,0,0.0,0.0,2.0,2.0,0.0,0.0,8,22.0,0,0.0,0,3,0.375,2333.0,2333.0,455.0,1
192,17c.cn,23,10,168,0.8317046228611612,0.8193820026016113,5.0,2.6,0.4898979485566356,0.3435535198116658,6,13.509775004326935,2,0.3333333333333333,1,1,0.5,,,,1
193,1360.com,12,5,30,0.7789429456511298,0.6554587535412855,2.0,2.0,0.0,0.0,8,24.0,4,0.5,1,1,0.375,7690.0,7690.0,53.0,1
194,bigestsafe.com,3,0,10,1.0,0.0,2.0,3.0,0.0,0.0,14,49.30296890880647,0,0.0,0,2,0.5,138.0,138.0,106.0,1
195,ylyk.com,7,6,5,0.40922323189506,0.8710490642551527,4.0,3.0,0.0,0.7342875132524234,8,22.0,0,0.0,0,3,0.375,4370.0,4370.0,68.0,1
196,weebly.com,3,15,0,0.5793801642856949,0.6883342040680548,6.0,2.0,0.0,0.5506747622316962,10,31.21928094887362,0,0.0,0,3,0.5,4798.0,4798.0,939.0,1
197,77kpw.cc,2,2,7,1.0,1.0,1.0,2.0,0.0,2.891931844757308,8,20.0,2,0.25,1,2,0.375,1483.0,1483.0,1483.0,1
198,fxxz.com,5,3,24,0.8277293767706428,0.5793801642856949,4.0,2.25,0.4330127018922193,0.8891604396424473,8,22.0,0,0.0,0,2,0.5,5621.0,5621.0,92.0,1
199,legu.cc,4,7,5,0.75,0.656265789089031,2.0,2.0,0.0,0.0,7,17.65148445440323,0,0.0,0,2,0.42857142857142855,2646.0,2646.0,951.0,1
200,filetracker.pl,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,14,47.30296890880647,0,0.0,0,3,0.5,,,,1
201,zokio.net,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,9,26.52932501298081,0,0.0,0,4,0.3333333333333333,769.0,769.0,136.0,1
202,crsky.com,23,23,26,0.9423309401415207,0.5382717109257348,3.0,5.333333333333333,2.6246692913372702,0.7888874037010564,9,26.52932501298081,0,0.0,0,3,0.3333333333333333,6325.0,6325.0,1055.0,1
203,explorads.com,1,1,0,0.0,0.0,2.0,2.0,0.0,0.0,13,46.10571633583419,0,0.0,0,3,0.4615384615384616,927.0,927.0,196.0,1
204,apxadtracking.net,8,2,0,0.5162649802317995,0.0,1.0,9.0,0.0,2.75656738790502,17,60.73198079909232,0,0.0,0,4,0.4705882352941176,1381.0,1381.0,283.0,1
205,xiazaicc.com,35,8,107,0.7348020302968278,0.5833333333333334,2.0,2.0,0.0,0.0,12,34.26466250649041,0,0.0,0,4,0.3333333333333333,753.0,753.0,51.0,1
206,72zx.com,2,3,0,1.0,0.5793801642856949,4.0,2.0,0.0,0.0,8,24.0,2,0.25,1,2,0.375,1980.0,1980.0,900.0,1
207,99lb.net,6,7,0,0.8710490642551527,0.7964530359382729,3.0,4.333333333333333,3.2998316455372216,1.069163910842905,8,22.0,2,0.25,1,2,0.375,2356.0,2356.0,188.0,1
208,uw0.xyz,1,1,0,0.0,0.0,1.0,10.0,0.0,2.9032352917308284,7,19.651484454403235,1,0.14285714285714285,1,2,0.42857142857142855,,,,1
209,3dxy.com,3,2,13,1.0,1.0,0.0,0.0,0.0,0.0,8,24.0,1,0.125,1,3,0.375,2009.0,2009.0,73.0,1
210,sanguoq.com,2,2,0,0.0,1.0,4.0,2.0,0.0,0.0,11,36.05374780501027,0,0.0,0,3,0.3636363636363637,3387.0,3387.0,130.0,1
211,yeah.net,6,3,0,0.6131471927654584,1.0,6.0,2.0,0.0,0.5293131528623708,8,22.0,0,0.0,0,2,0.5,7942.0,7942.0,114.0,1
212,169it.com,1,1,0,0.0,0.0,2.0,2.0,0.0,1.8636197315720409,9,28.52932501298081,3,0.3333333333333333,1,2,0.3333333333333333,2450.0,2450.0,821.0,1
213,ali213.net,44,52,8,0.6761632171800492,0.4783422830385542,2.0,8.0,4.0,1.8408898348626852,10,33.219280948873624,3,0.3,1,2,0.3,6538.0,6538.0,1789.0,1
214,qqtn.com,26,8,83,0.8006362625495299,0.6352130207431887,3.0,4.0,2.160246899469287,0.7417076299549126,8,22.0,0,0.0,0,3,0.375,4937.0,4937.0,92.0,1
215,baijia78.com,1,1,0,0.0,0.0,5.0,2.6,0.8,0.7016885755159995,12,39.01955000865389,2,0.16666666666666666,1,3,0.4166666666666667,1215.0,1215.0,434.0,1
216,atw.hu,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,6,15.509775004326935,0,0.0,0,2,0.5,,,,1
217,heimi001.com,1,1,0,0.0,0.0,1.0,2.0,0.0,4.161198597819118,12,37.019550008653866,3,0.25,1,3,0.3333333333333333,2016.0,2016.0,266.0,1
218,kuaizip.com,3,3,0,0.5793801642856949,0.5793801642856949,4.0,2.5,0.5,0.5194849263030702,11,36.05374780501027,0,0.0,0,3,0.3636363636363637,3125.0,3125.0,235.0,1
219,clewm.net,11,4,44,0.6975389897651152,1.0,3.0,2.6666666666666665,0.4714045207910317,0.4533608899285779,9,26.52932501298081,0,0.0,0,2,0.4444444444444444,2160.0,2160.0,188.0,1
220,files.fm,2,1,0,1.0,0.0,1.0,9.0,0.0,4.237450920768914,8,22.0,0,0.0,0,2,0.625,2920.0,2920.0,638.0,1
221,dler.org,2,1,0,1.0,0.0,2.0,2.0,0.0,0.0,8,22.0,0,0.0,0,2,0.5,5633.0,5633.0,1142.0,1
222,redirectme.net,5,1,5,0.6554587535412855,0.0,2.0,3.5,0.5,0.20316314525887647,14,41.30296890880647,0,0.0,0,3,0.5714285714285714,6490.0,6490.0,1739.0,1
223,yximgs.com,496,6,750,0.6783494504965553,0.8710490642551527,2.0,2.0,0.0,0.0,10,31.21928094887362,0,0.0,0,3,0.4,2585.0,2585.0,495.0,1
224,shreeramworld.com,1,0,0,0.0,0.0,3.0,2.0,0.0,0.5790660241435862,17,58.73198079909232,0,0.0,0,3,0.4705882352941176,1826.0,1826.0,364.0,1
225,hinet.net,6,5,0,0.5644754678724235,0.5904362833084089,3.0,4.333333333333333,1.247219128924647,1.5108939922958793,9,22.52932501298081,0,0.0,0,2,0.5555555555555556,9191.0,9191.0,135.0,1
226,xitongzhijia.net,30,9,15,0.6876897391858011,0.5229596049593027,3.0,4.666666666666667,0.9428090415820634,0.5386050630488443,16,55.24511249783653,0,0.0,0,1,0.9375,3050.0,3050.0,3050.0,1
227,rootjl.com,2,2,0,0.0,0.0,2.0,2.0,0.0,0.0,10,28.464393446710147,0,0.0,0,3,0.4,2280.0,2280.0,618.0,1
228,testupdate.info,1,1,0,0.0,0.0,1.0,2.0,0.0,5.790660241435861,15,51.84847143196429,0,0.0,0,3,0.4,1383.0,1383.0,681.0,1
229,jiamarket.com,5,1,17,1.0,0.0,1.0,2.0,0.0,3.7527767497325684,13,44.10571633583419,0,0.0,0,3,0.4615384615384616,2171.0,2171.0,726.0,1
230,6m5m.com,1,1,0,0.0,0.0,2.0,2.0,0.0,0.0,8,19.24511249783653,2,0.25,2,2,0.5,2158.0,2158.0,31.0,1
231,chickenkiller.com,11,1,7,0.8224908743082042,0.0,7.0,2.0,0.0,0.2194360322766286,17,56.73198079909231,0,0.0,0,3,0.4117647058823529,6717.0,6717.0,158.0,1
232,bounceme.net,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,12,36.26466250649041,0,0.0,0,3,0.5,6490.0,6490.0,372.0,1
233,mourl.cc,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,8,22.0,0,0.0,0,3,0.375,824.0,824.0,803.0,1
234,5idzc.com,1,1,2,0.0,0.0,4.0,2.75,0.4330127018922193,1.234100318386492,9,26.52932501298081,1,0.1111111111111111,1,3,0.3333333333333333,1801.0,1801.0,278.0,1
235,domobcdn.com,3,2,8,1.0,0.0,2.0,2.0,0.0,0.0,12,32.26466250649041,0,0.0,0,4,0.25,1622.0,1622.0,184.0,1
236,kmsactivate.com,4,1,6,0.75,0.0,1.0,15.0,0.0,3.2950710107199352,15,50.60335893412777,0,0.0,0,3,0.5333333333333333,59.0,59.0,38.0,1
237,pengpengla.com,2,4,42,1.0,1.0,3.0,4.666666666666667,2.0548046676563256,1.4327805181848108,14,45.30296890880647,0,0.0,0,4,0.2857142857142857,1800.0,1800.0,379.0,1
238,pomf.se,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,7,19.651484454403235,0,0.0,0,2,0.42857142857142855,,,,1
239,upeer.me,3,1,0,0.5793801642856949,0.0,1.0,14.0,0.0,3.3250185384032056,8,19.24511249783653,0,0.0,0,3,0.5,336.0,336.0,276.0,1
240,anyisheng.com,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,13,46.10571633583419,0,0.0,0,4,0.38461538461538464,2826.0,2826.0,689.0,1
241,iuwzs.com,1,1,2,0.0,0.0,1.0,3.0,0.0,4.1442486349116985,9,28.52932501298081,0,0.0,0,4,0.3333333333333333,904.0,904.0,106.0,1
242,yy845.com,2,2,0,0.0,1.0,5.0,2.4,0.8,0.20184388775943346,9,26.52932501298081,3,0.3333333333333333,1,2,0.3333333333333333,1796.0,1796.0,123.0,1
243,pandownload.com,17,5,84,0.9712175832802088,0.5904362833084089,2.0,2.0,0.0,0.0,15,47.84847143196429,0,0.0,0,2,0.7333333333333333,678.0,678.0,19.0,1
244,qhcdn.com,5,1,0,1.0,0.0,2.0,2.0,0.0,0.0,9,26.52932501298081,0,0.0,0,3,0.3333333333333333,2392.0,2392.0,222.0,1
245,myoppo.com,4,4,37,1.0,0.4056390622295664,2.0,2.0,0.0,0.0,10,24.464393446710158,0,0.0,0,3,0.4,3981.0,3981.0,204.0,1
246,bhdata.com,1,3,0,0.0,1.0,1.0,17.0,0.0,3.8005617369503737,10,31.21928094887362,0,0.0,0,2,0.7,5852.0,5852.0,445.0,1
247,3ds.com,30,5,0,0.6954695949173283,0.8277293767706428,3.0,3.6666666666666665,1.699673171197595,0.6464523077140694,7,19.651484454403235,1,0.14285714285714285,1,2,0.42857142857142855,8694.0,8694.0,340.0,1
248,anti-toolbar.com,2,1,2,0.0,0.0,0.0,0.0,0.0,0.0,16,55.24511249783653,0,0.0,0,3,0.4375,2453.0,2453.0,261.0,1
249,corp3g.cn,9,1,46,0.7195867761904633,0.0,1.0,11.0,0.0,2.7833912937692107,9,26.52932501298081,1,0.1111111111111111,1,2,0.4444444444444444,,,,1
250,123juzi.net,2,3,0,0.0,1.0,2.0,2.0,0.0,0.0,11,38.05374780501027,3,0.2727272727272727,1,2,0.3636363636363637,2064.0,2064.0,268.0,1
251,16pic.com,5,8,10,0.8277293767706428,0.5833333333333334,4.0,3.75,1.299038105676658,0.8591392178613227,9,26.52932501298081,2,0.2222222222222222,1,2,0.3333333333333333,1673.0,1673.0,24.0,1
252,9377.com,3,3,33,1.0,0.5793801642856949,4.0,2.0,0.0,0.0,8,22.0,4,0.5,1,1,0.375,5435.0,5435.0,1026.0,1
253,myjhxl.com,8,3,117,0.75,1.0,2.0,7.5,1.5,2.139818082608912,10,31.21928094887362,0,0.0,0,4,0.3,855.0,855.0,177.0,1
254,xunleige.com,1,2,0,0.0,1.0,3.0,4.0,1.6329931618554518,1.0020973094407242,12,41.01955000865389,0,0.0,0,4,0.25,1754.0,1754.0,126.0,1
255,66vod.net,5,4,0,0.8277293767706428,0.5,1.0,10.0,0.0,2.7901532423758484,9,26.52932501298081,2,0.2222222222222222,1,2,0.3333333333333333,3202.0,3202.0,353.0,1
256,woaoo.net,1,6,0,0.0,0.6934264036172707,2.0,5.5,2.5,0.7370503621713704,9,23.774437510817343,0,0.0,0,3,0.3333333333333333,3316.0,3316.0,789.0,1
257,sdbeta.com,4,9,0,0.75,0.4828168035714124,2.0,2.5,0.5,2.045121491517774,10,33.219280948873624,0,0.0,0,2,0.7,3356.0,3356.0,238.0,1
258,exacttarget.com,7,3,0,1.0000000000000002,0.5793801642856949,3.0,2.0,0.0,1.2647015450718546,15,47.84847143196429,0,0.0,0,2,0.7333333333333333,7026.0,7026.0,331.0,1
259,gs307.com,2,1,0,1.0,0.0,1.0,2.0,0.0,4.766031238193982,9,28.52932501298081,3,0.3333333333333333,1,2,0.3333333333333333,2620.0,2620.0,75.0,1
260,tiepishihu.com,1,3,0,0.0,0.5793801642856949,1.0,7.0,0.0,4.0648061614432445,14,46.548081406643,0,0.0,0,5,0.2857142857142857,1764.0,1764.0,187.0,1
261,sdg-china.com,18,3,168,0.8401250222879124,1.0,6.0,2.833333333333333,0.3726779962499649,0.37256537125811945,13,46.10571633583419,0,0.0,0,3,0.38461538461538464,3082.0,3082.0,193.0,1
262,hao315.com,1,1,0,0.0,0.0,4.0,2.5,0.8660254037844386,0.7694598011918649,10,31.21928094887362,3,0.3,1,2,0.3,5535.0,5535.0,365.0,1
263,sektori.org,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,11,34.05374780501027,0,0.0,0,3,0.5454545454545454,5515.0,5515.0,45.0,1
264,yunshenjia.com,1,2,0,0.0,1.0,0.0,0.0,0.0,0.0,14,51.30296890880647,0,0.0,0,4,0.2857142857142857,1429.0,1429.0,67.0,1
265,pudn.com,9,8,8,0.9298966940476155,0.8333333333333334,2.0,6.5,3.5,1.7356707715891817,8,24.0,0,0.0,0,3,0.375,5659.0,5659.0,243.0,1
266,sxicc.ac.cn,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,11,28.05374780501027,0,0.0,0,3,0.4545454545454545,,,,1
267,13143.org,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,9,24.52932501298081,5,0.5555555555555556,1,1,0.3333333333333333,1291.0,1291.0,193.0,1
268,3wk.cc,4,7,0,0.75,0.4911325898456826,2.0,4.0,0.0,0.11632766130119833,6,13.509775004326935,1,0.16666666666666666,1,2,0.3333333333333333,1862.0,1862.0,51.0,1
269,yunfancdn.com,12,4,0,0.7964904909418549,1.0,2.0,2.0,0.0,0.0,13,41.350828833670725,0,0.0,0,4,0.2307692307692308,1760.0,1760.0,73.0,1
270,proxdevcool.com,2,0,7,1.0,0.0,2.0,2.0,0.0,0.0,15,48.603358934127776,0,0.0,0,4,0.26666666666666666,296.0,296.0,163.0,1
271,chinacloudsites.cn,2,7,0,0.0,0.7580392711198947,1.0,4.0,0.0,3.8159546687745296,18,64.30376252379817,0,0.0,0,4,0.2777777777777778,,,,1
272,51wady.com,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,10,33.219280948873624,2,0.2,1,2,0.4,1886.0,1886.0,50.0,1
273,imedao.com,66,6,234,0.6074820726399193,0.6131471927654584,2.0,8.0,2.0,0.8074326996444899,10,29.21928094887362,0,0.0,0,4,0.3,3392.0,3392.0,500.0,1
274,persiangig.com,3,7,0,0.0,0.8982265179691366,2.0,3.0,0.0,0.0,14,49.30296890880647,0,0.0,0,3,0.5,5358.0,5358.0,258.0,1
275,maccms.net,1,1,7,0.0,0.0,3.0,3.333333333333333,0.4714045207910317,0.8226973822081968,10,29.21928094887362,0,0.0,0,3,0.3,2432.0,2432.0,66.0,1
276,iclick.com.cn,4,1,0,0.5,0.0,2.0,2.0,0.0,0.0,13,36.1057163358342,0,0.0,0,4,0.38461538461538464,,,,1
277,rising.com.cn,47,28,115,0.4574102286502995,0.494036314890392,2.0,2.0,0.0,0.0,13,40.1057163358342,0,0.0,0,3,0.4615384615384616,,,,1
278,hpplay.cn,8,8,0,0.75,0.8018796874098554,2.0,2.0,0.0,0.0,9,26.52932501298081,0,0.0,0,3,0.4444444444444444,,,,1
279,xbbav.cc,2,2,0,0.0,1.0,0.0,0.0,0.0,0.0,8,20.0,0,0.0,0,2,0.5,38.0,38.0,38.0,1
280,wacai.com,1,6,0,0.0,0.5644754678724236,2.0,7.0,0.0,0.6023194662786905,9,24.52932501298081,0,0.0,0,2,0.4444444444444444,4951.0,4951.0,1172.0,1
281,veryarm.com,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,11,34.05374780501027,0,0.0,0,3,0.3636363636363637,2373.0,2373.0,162.0,1
282,avg.com,29,5,3,0.9183016990698969,0.6554587535412855,2.0,4.0,2.0,1.9374599431343824,7,19.651484454403235,0,0.0,0,2,0.42857142857142855,8964.0,8964.0,80.0,1
283,msftconnecttest.com,2,1,0,1.0,0.0,2.0,2.0,0.0,0.0,19,57.955735253264656,0,0.0,0,4,0.3684210526315789,1870.0,1870.0,76.0,1
284,jj.cn,121,10,368,0.6408894274258552,0.6989700043360187,2.0,2.0,0.0,0.0,5,9.60964047443681,0,0.0,0,2,0.4,,,,1
285,biquge.info,5,2,23,1.0,1.0,2.0,2.0,0.0,0.0,11,36.05374780501027,0,0.0,0,3,0.3636363636363637,1957.0,1957.0,649.0,1
286,freedata.cc,15,1,54,0.7269781068695301,0.0,2.0,5.5,3.5,1.200343368494107,11,32.05374780501027,0,0.0,0,3,0.3636363636363637,676.0,676.0,285.0,1
287,yikuai.com,31,1,0,0.1943605691911174,0.0,2.0,9.0,3.0,0.9653469284871048,10,31.21928094887362,0,0.0,0,3,0.4,3353.0,3353.0,97.0,1
288,ccarting.com,0,0,0,0.0,0.0,,,,,12,38.26466250649041,0,0.0,0,3,0.5833333333333334,4782.0,4782.0,430.0,1
289,internetwarriors.net,2,1,0,1.0,0.0,2.0,2.0,0.0,0.0,20,62.173899391256846,0,0.0,0,3,0.4,1558.0,1558.0,127.0,1
290,www.com,1,0,0,0.0,0.0,2.0,2.0,0.0,0.0,7,14.896596952239767,0,0.0,0,1,0.8571428571428571,7502.0,7502.0,1698.0,1
291,advancemactools.com,3,1,0,0.5793801642856949,0.0,9.0,2.1111111111111107,0.3142696805273545,0.3735632183908046,19,64.44596024893772,0,0.0,0,4,0.3684210526315789,152.0,152.0,152.0,1
292,lofter.com,7,388,0,0.8982265179691366,0.44521259028255744,2.0,2.0,0.0,0.0,10,31.21928094887362,0,0.0,0,3,0.4,7862.0,7862.0,110.0,1
293,l-krak.com,1,1,7,0.0,0.0,1.0,2.0,0.0,8.125,10,31.21928094887362,0,0.0,0,3,0.4,151.0,151.0,142.0,1
294,ruubypay.com,6,4,21,1.0,0.75,4.0,2.0,0.0,1.1763791545979854,12,39.01955000865389,0,0.0,0,3,0.5,793.0,793.0,659.0,1
295,coolauncher.com.cn,2,3,0,0.0,1.0,2.0,2.0,0.0,0.0,18,58.30376252379817,0,0.0,0,4,0.4444444444444444,,,,1
296,ohsoft.net,1,0,0,0.0,0.0,2.0,2.0,0.0,0.0,10,29.21928094887362,0,0.0,0,2,0.7,2978.0,2978.0,704.0,1
297,i4.cn,36,19,75,0.7857571382681617,0.6144322219757519,1.0,17.0,0.0,3.9500918651933037,5,11.60964047443681,1,0.2,1,2,0.4,,,,1
298,rrurl.cn,3,0,0,0.0,0.0,3.0,2.0,0.0,1.4476650603589654,8,19.24511249783653,0,0.0,0,3,0.375,,,,1
299,yezhulu.cc,3,1,0,0.5793801642856949,0.0,0.0,0.0,0.0,0.0,10,29.21928094887362,0,0.0,0,3,0.4,307.0,307.0,307.0,1
300,iwan4399.com,16,7,51,0.84375,0.40922323189506,3.0,3.0,0.8164965809277259,0.4543678685592747,12,41.019550008653866,4,0.3333333333333333,1,2,0.3333333333333333,2726.0,2726.0,123.0,1
301,zampdsp.com,29,3,12,0.4481274391219936,0.5793801642856949,3.0,4.666666666666667,1.247219128924647,1.2516316689543328,11,34.05374780501027,0,0.0,0,4,0.2727272727272727,2779.0,2779.0,128.0,1
302,w3.org,1,1,0,0.0,0.0,1.0,13.0,0.0,3.0894381766135943,6,15.509775004326935,1,0.16666666666666666,1,2,0.5,9082.0,9082.0,148.0,1
303,x81zw.com,1,2,0,0.0,1.0,0.0,0.0,0.0,0.0,9,28.52932501298081,2,0.2222222222222222,1,3,0.3333333333333333,1811.0,1811.0,343.0,1
304,haotukankan.com,21,6,63,0.7749871238431029,0.6934264036172707,2.0,2.0,0.0,0.0,15,47.84847143196431,0,0.0,0,4,0.3333333333333333,1103.0,1103.0,179.0,1
305,iamhansen.xyz,3,1,0,0.5793801642856949,0.0,0.0,0.0,0.0,0.0,13,44.10571633583421,0,0.0,0,4,0.4615384615384616,,,,1
306,fkvideo.cc,2,2,0,0.0,1.0,2.0,2.0,0.0,0.0,10,31.21928094887362,0,0.0,0,3,0.5,156.0,156.0,156.0,1
307,hanvon.com,3,2,0,1.0,1.0,3.0,3.333333333333333,1.247219128924647,0.3114578872351164,10,29.21928094887362,0,0.0,0,3,0.3,5050.0,5050.0,309.0,1
308,toutiaoyule.com,10,3,0,0.7364516253185087,1.0,3.0,5.0,3.559026084010437,1.0407788325333156,15,49.84847143196431,0,0.0,0,4,0.26666666666666666,1242.0,1242.0,54.0,1
309,omsk.ru,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,7,19.651484454403235,0,0.0,0,2,0.5714285714285714,,,,1
310,pptjia.com,4,5,0,1.0,0.5904362833084089,2.0,7.0,4.0,1.7839173039251852,10,31.21928094887362,0,0.0,0,3,0.3,3618.0,3618.0,349.0,1
311,publicbits.com,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,14,47.30296890880647,0,0.0,0,3,0.42857142857142855,2188.0,2188.0,384.0,1
312,bookfi.net,2,2,0,0.0,1.0,2.0,2.0,0.0,2.761009081988834,10,31.21928094887362,0,0.0,0,2,0.5,2234.0,2234.0,420.0,1
